timestamps,eeg_1,eeg_2,eeg_3,eeg_4,note
1748958311.6637175,870.8143,736.46155,1432.3872,995.4312,
1748958311.6676176,766.7308,729.5581,1427.2539,1450.0,
1748958311.6715178,626.0056,712.2993,537.58777,790.45044,
1748958311.6754179,645.91956,706.1924,0.0,0.0,
1748958311.6793180,778.85614,721.14996,375.9751,74.52237,
1748958311.6832182,849.3957,743.8961,1365.919,877.1867,
1748958311.6871183,773.8998,738.67426,1450.0,1450.0,
1748958311.6910183,653.00006,717.1672,607.33075,1077.9192,
1748958311.6949186,612.0216,705.3073,0.0,105.234085,
1748958311.6988187,718.14075,720.97296,287.02618,8.142587,
1748958311.7027190,852.0509,741.6835,1290.954,885.1523,
1748958311.7066190,792.3976,742.83405,1450.0,1450.0,
1748958311.7105191,636.27234,729.9121,700.26245,1180.4095,
1748958311.7144194,613.88025,714.866,0.0,228.966,
1748958311.7183194,731.4167,719.2913,241.4454,0.0,
1748958311.7222195,837.0933,746.02026,1187.5786,703.89124,
1748958311.7261198,802.9299,748.3214,1450.0,1450.0,
1748958311.7300198,650.43335,722.7431,828.86224,1326.1796,
1748958311.7339199,586.17773,707.07745,0.0,450.49747,
1748958311.7378201,702.91766,715.6626,99.56968,0.0,
1748958311.7417202,818.32996,736.8156,1065.4398,591.3111,
1748958311.7456203,804.7,746.81683,1450.0,1441.5919,
1748958311.7495205,675.30365,732.39026,1080.2203,1392.2053,
1748958311.7534206,595.1169,715.6626,88.32937,505.90247,
1748958311.7573206,688.75665,719.9994,0.0,0.0,
1748958311.7612209,818.9495,743.36505,932.50323,496.16675,
1748958311.7651210,796.20337,744.3386,1450.0,1348.1292,
1748958311.7690213,678.40137,728.58453,1108.0999,1446.9022,
1748958311.7729213,609.72046,717.87524,93.816765,656.71735,
1748958311.7768214,658.93,716.63617,0.0,0.0,
1748958311.7807217,794.9643,740.7099,996.1393,444.74454,
1748958311.7846217,825.853,754.8709,1450.0,1332.375,
1748958311.7885218,702.1211,744.5157,1182.3567,1450.0,
1748958311.7924221,605.56067,723.8052,222.68205,770.80206,
1748958311.7963221,647.33563,715.5741,0.0,0.0,
1748958311.8002222,775.5814,749.0295,712.4763,234.27638,
1748958311.8041224,816.6484,768.6779,1450.0,1174.6566,
1748958311.8080225,706.2809,760.71234,1336.3578,1450.0,
1748958311.8119226,578.38916,733.2753,443.771,793.6367,
1748958311.8158228,600.25024,726.6374,0.0,0.0,
1748958311.8197229,734.69147,763.456,527.85205,180.02197,
1748958311.8236229,787.2642,782.39636,1450.0,1111.8171,
1748958311.8275232,686.9865,777.70557,1418.5802,1450.0,
1748958311.8314233,556.52814,769.2089,476.0758,1033.312,
1748958311.8353236,557.23615,775.31586,0.0,80.71782,
1748958311.8392236,683.9773,798.9471,382.34756,91.427086,
1748958311.8431237,762.4824,805.7621,1368.3971,1107.5688,
1748958311.8470240,685.65894,805.231,1450.0,1450.0,
1748958311.8509240,541.0395,803.99194,487.75867,1128.5448,
1748958311.8548241,514.04504,806.0276,0.0,83.46152,
1748958311.8587244,645.0345,842.2267,953.3907,427.83984,
1748958311.8626244,743.45355,873.3809,1450.0,1332.198,
1748958311.8665245,675.8347,845.50146,1238.2927,1293.2552,
1748958311.8704247,562.104,826.9151,511.38986,1049.0662,
1748958311.8743248,545.1993,820.2771,0.0,196.21864,
1748958311.8782248,647.0701,828.59674,144.3539,0.0,
1748958311.8821251,755.579,851.16583,1093.0538,547.589,
1748958311.8860252,733.0983,844.43933,1450.0,1410.2606,
1748958311.8899252,603.7905,814.08167,908.6065,1253.3389,
1748958311.8938255,558.4752,800.45166,0.0,254.54434,
1748958311.8977256,674.59564,805.1425,39.385338,0.0,
1748958311.9016259,811.07245,819.5691,1003.83936,511.9209,
1748958311.9055259,805.4965,814.70123,1450.0,1411.8538,
1748958311.9094260,672.29443,792.4861,916.218,1357.9534,
1748958311.9133263,615.0308,774.0768,0.0,386.59586,
1748958311.9172263,707.25446,774.78485,48.14747,0.0,
1748958311.9211264,849.3957,787.1757,1037.2063,394.82697,
1748958311.9250267,876.47864,785.93665,1450.0,1263.7826,
1748958311.9289267,747.25934,777.79407,1033.489,1450.0,
1748958311.9328268,667.4266,761.06635,89.037415,591.3996,
1748958311.9367270,734.2489,745.75476,0.0,0.0,
1748958311.9406271,845.4129,761.8629,829.8358,366.15088,
1748958311.9445271,887.542,777.97107,1450.0,1269.447,
1748958311.9484274,787.3527,756.99506,1197.6683,1450.0,
1748958311.9523275,681.3221,728.14197,283.75146,878.69135,
1748958311.9562275,733.45233,725.13275,0.0,0.0,
1748958311.9601278,850.8118,741.6835,662.8243,263.4835,
1748958311.9640279,897.6317,752.3927,1450.0,1240.9479,
1748958311.9679279,803.99194,737.4351,1137.2185,1450.0,
1748958311.9718282,679.729,717.1672,224.7177,939.0527,
1748958311.9757283,710.97174,706.54645,0.0,16.285173,
1748958311.9796286,850.7233,716.9902,526.613,203.29915,
1748958311.9835286,899.4903,733.5409,1450.0,1243.1606,
