timestamps,eeg_1,eeg_2,eeg_3,eeg_4,note
1751399085.2017846,665.922,1382.4696,1259.0918,873.8235,
1751399085.2056766,744.6927,1394.595,1450.0,954.45276,
1751399085.2095685,723.6282,946.66425,849.1302,707.6085,
1751399085.2134604,626.1826,444.47903,0.0,433.85828,
1751399085.2173524,579.9823,745.3122,114.52725,469.79187,
1751399085.2212443,669.5508,1299.1852,1163.5049,841.2531,
1751399085.2251363,742.3915,1395.4801,1450.0,958.25854,
1751399085.2290282,718.49475,982.86334,757.7916,741.949,
1751399085.2329202,645.91956,447.13422,0.0,471.91602,
1751399085.2368119,600.9583,572.4592,57.17512,456.2504,
1751399085.2407038,632.02405,1187.3131,1047.0305,783.0159,
1751399085.2445958,715.8396,1368.0431,1450.0,944.18604,
1751399085.2484877,766.3767,964.0115,1007.55664,801.1597,
1751399085.2523797,700.705,430.31802,125.502045,532.01184,
1751399085.2562716,664.9484,498.55643,0.0,487.49313,
1751399085.2601635,703.36017,1169.9658,997.28986,805.5851,
1751399085.2640555,715.39703,1402.5605,1450.0,947.5493,
1751399085.2679474,767.61584,993.57263,1214.4845,825.32196,
1751399085.2718394,769.563,469.79187,309.3298,596.7985,
1751399085.2757313,668.8427,474.6597,111.518036,449.3469,
1751399085.2796233,655.3012,1030.3912,835.0577,702.74066,
1751399085.2835152,741.2409,1384.4167,1450.0,954.18726,
1751399085.2874072,794.1677,1118.5436,1405.0388,868.9556,
1751399085.2912991,779.03314,581.3984,501.1231,625.03204,
1751399085.2951910,729.20404,365.88538,0.0,474.92523,
